Timestamp,Location_Lat,Location_Long,Crowd_Density,Movement_Speed,Activity_Type,Weather_Conditions,Temperature_x,Sound_Level_dB,AR_System_Interaction,Fatigue_Level,Stress_Level,Queue_Time_minutes,Health_Condition,Age_Group,Nationality,Transport_Mode,Waiting_Time_for_Transport,Security_Checkpoint_Wait_Time,Emergency_Event,Incident_Type,Crowd_Morale,Pilgrim_Experience,Interaction_Frequency,Distance_Between_People_m,Event_Type,Time_Spent_at_Location_minutes,AR_Navigation_Success,Satisfaction_Rating,Perceived_Safety_Rating,Month,Day,Hour,Is_Hajj_Season,Date_x,DayOfWeek,Date_y,Time,Temperature_y,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,weather_dt
2024-06-24 17:50:15,21.28192,39.932662,High,1.64,Walking,Clear,34,60,In Progress,Medium,High,13,Fainting,Youth,Saudi,Train,0,16,Yes,Medical Emergency,Negative,First-Time,5,2.36,Medical Emergency,10,No,4,3,6,24,17,1,2024-06-24,Monday,2024-06-24,6:00 PM,113 °F,23 °F,4 %,NNW,6 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-24 18:00:00
2024-06-24 19:03:01,21.371189,39.809451,High,0.65,Prayer,Clear,44,83,In Progress,High,Low,22,Normal,Youth,Indonesian,Car,54,18,No,Lost Item,Positive,Experienced,2,0.86,Medical Emergency,78,Yes,3,3,6,24,19,1,2024-06-24,Monday,2024-06-24,7:00 PM,108 °F,37 °F,9 %,CALM,0 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-24 19:00:00
2024-06-24 19:16:37,21.277787,39.973698,High,0.1,Walking,Cloudy,35,79,In Progress,Low,Medium,24,Dehydration,Youth,Pakistani,Bus,80,28,Yes,Security Breach,Positive,First-Time,5,0.95,Transport Delay,68,No,2,4,6,24,19,1,2024-06-24,Monday,2024-06-24,7:00 PM,108 °F,37 °F,9 %,CALM,0 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-24 19:00:00
2024-06-24 20:20:04,21.304732,39.93979,High,1.32,Tawaf,Rainy,33,89,In Progress,Medium,Medium,47,Normal,Youth,Indian,Walking,89,20,No,Lost Item,Positive,First-Time,2,1.91,Crowd Congestion,104,Yes,4,1,6,24,20,1,2024-06-24,Monday,2024-06-24,8:00 PM,104 °F,21 °F,5 %,NNW,3 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-24 20:00:00
2024-06-24 20:34:39,21.373949,39.813615,High,1.03,Tawaf,Clear,44,60,Started,High,High,13,Fainting,Youth,Egyptian,Car,94,16,No,Theft,Neutral,First-Time,10,2.0,Religious Activity,12,No,4,5,6,24,20,1,2024-06-24,Monday,2024-06-24,9:00 PM,102 °F,21 °F,6 %,NNW,5 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-24 21:00:00
2024-06-24 21:24:48,21.362128,39.814027,High,1.6,Prayer,Rainy,32,60,In Progress,Low,Low,0,Normal,Youth,Indonesian,Walking,71,22,Yes,Medical Emergency,Negative,Experienced,4,2.35,Religious Activity,46,Yes,2,4,6,24,21,1,2024-06-24,Monday,2024-06-24,9:00 PM,102 °F,21 °F,6 %,NNW,5 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-24 21:00:00
2024-06-24 22:07:03,21.246951,39.9422,High,0.43,Resting,Rainy,31,72,Started,High,Medium,19,Dehydration,Youth,Other,Walking,27,30,Yes,Theft,Neutral,Experienced,4,1.56,Crowd Congestion,109,Yes,3,1,6,24,22,1,2024-06-24,Monday,2024-06-24,10:00 PM,99 °F,21 °F,6 %,W,5 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-24 22:00:00
2024-06-24 22:18:35,21.375349,39.989373,High,0.32,Sa’i,Clear,40,78,Started,High,Low,19,Dehydration,Youth,Indian,Bus,39,19,No,Theft,Negative,Experienced,1,2.25,Transport Delay,107,No,4,1,6,24,22,1,2024-06-24,Monday,2024-06-24,10:00 PM,99 °F,21 °F,6 %,W,5 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-24 22:00:00
2024-06-24 22:45:37,21.316504,39.832528,High,0.8899999999999999,Resting,Cloudy,33,71,In Progress,Medium,High,78,Normal,Youth,Indian,Train,16,18,No,Security Breach,Negative,First-Time,0,0.8,Crowd Congestion,40,No,1,5,6,24,22,1,2024-06-24,Monday,2024-06-24,11:00 PM,95 °F,25 °F,8 %,W,3 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-24 23:00:00
2024-06-24 23:19:45,21.237631,39.930765,High,0.44,Sa’i,Clear,33,86,Completed,Low,Medium,28,Normal,Youth,Pakistani,Car,102,25,No,Security Breach,Positive,First-Time,7,1.79,Medical Emergency,46,Yes,4,2,6,24,23,1,2024-06-24,Monday,2024-06-24,11:00 PM,95 °F,25 °F,8 %,W,3 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-24 23:00:00
2024-06-25 03:01:57,21.229822,39.917601,High,0.35,Tawaf,Cloudy,42,83,Started,High,Medium,42,Injured,Youth,Egyptian,Walking,24,22,Yes,Theft,Neutral,First-Time,4,0.97,Religious Activity,79,Yes,2,2,6,25,3,1,2024-06-25,Tuesday,2024-06-25,3:00 AM,86 °F,25 °F,11 %,WNW,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 03:00:00
2024-06-25 03:11:49,21.241577,39.920018,High,1.03,Prayer,Clear,44,84,In Progress,Medium,Medium,56,Injured,Youth,Egyptian,Walking,109,21,Yes,Medical Emergency,Negative,Experienced,9,1.08,Religious Activity,87,No,4,1,6,25,3,1,2024-06-25,Tuesday,2024-06-25,3:00 AM,86 °F,25 °F,11 %,WNW,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 03:00:00
2024-06-25 03:26:23,21.378842,39.829834,High,0.5,Tawaf,Cloudy,31,77,In Progress,Low,Medium,9,Normal,Youth,Pakistani,Bus,0,13,Yes,Unruly Behavior,Neutral,First-Time,4,2.0,Crowd Congestion,21,No,2,1,6,25,3,1,2024-06-25,Tuesday,2024-06-25,3:00 AM,86 °F,25 °F,11 %,WNW,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 03:00:00
2024-06-25 04:10:46,21.340842,39.910776,High,1.05,Resting,Rainy,45,86,Started,Medium,Low,23,Heatstroke,Youth,Egyptian,Train,110,18,Yes,Unruly Behavior,Neutral,Experienced,7,1.44,Transport Delay,44,No,5,4,6,25,4,1,2024-06-25,Tuesday,2024-06-25,4:00 AM,88 °F,25 °F,10 %,CALM,0 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 04:00:00
2024-06-25 04:39:39,21.328138,39.991492,High,0.65,Sa’i,Clear,40,89,Started,Low,Low,14,Heatstroke,Youth,Indonesian,Train,73,17,Yes,Unruly Behavior,Negative,Experienced,5,1.67,Transport Delay,74,No,5,4,6,25,4,1,2024-06-25,Tuesday,2024-06-25,5:00 AM,84 °F,25 °F,11 %,CALM,0 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 05:00:00
2024-06-25 05:40:25,21.27966,39.990171,High,0.56,Tawaf,Clear,35,82,In Progress,Low,Medium,50,Fainting,Youth,Pakistani,Bus,18,28,Yes,Medical Emergency,Positive,First-Time,1,0.84,Medical Emergency,76,Yes,5,1,6,25,5,1,2024-06-25,Tuesday,2024-06-25,6:00 AM,86 °F,32 °F,14 %,ENE,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 06:00:00
2024-06-25 05:40:42,21.301571,39.998708,High,0.53,Tawaf,Rainy,38,94,Started,High,High,57,Fainting,Youth,Pakistani,Walking,32,18,Yes,Unruly Behavior,Neutral,Experienced,1,1.0,Transport Delay,65,No,3,2,6,25,5,1,2024-06-25,Tuesday,2024-06-25,6:00 AM,86 °F,32 °F,14 %,ENE,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 06:00:00
2024-06-25 07:22:22,21.358816,39.816606,High,0.84,Tawaf,Cloudy,33,71,Started,Low,High,40,Heatstroke,Youth,Other,Walking,70,18,Yes,Unruly Behavior,Neutral,First-Time,7,1.45,Religious Activity,36,Yes,2,5,6,25,7,1,2024-06-25,Tuesday,2024-06-25,7:00 AM,93 °F,36 °F,13 %,CALM,0 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 07:00:00
2024-06-25 07:55:40,21.209274,39.929017,High,0.81,Resting,Rainy,41,65,Started,Low,Medium,22,Injured,Youth,Pakistani,Bus,101,15,No,Theft,Negative,First-Time,10,0.69,Crowd Congestion,87,No,5,2,6,25,7,1,2024-06-25,Tuesday,2024-06-25,8:00 AM,99 °F,37 °F,12 %,ESE,2 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 08:00:00
2024-06-25 08:28:18,21.314605,39.998746,High,0.44,Sa’i,Cloudy,35,72,Started,Low,Medium,74,Dehydration,Youth,Indian,Bus,65,22,No,Lost Item,Neutral,First-Time,4,0.78,Medical Emergency,60,Yes,3,2,6,25,8,1,2024-06-25,Tuesday,2024-06-25,8:00 AM,99 °F,37 °F,12 %,ESE,2 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 08:00:00
2024-06-25 08:57:34,21.366814,39.970973,High,0.99,Walking,Clear,36,60,Started,High,High,38,Heatstroke,Youth,Indonesian,Bus,0,5,Yes,Lost Item,Positive,Experienced,6,2.0,Crowd Congestion,54,No,4,2,6,25,8,1,2024-06-25,Tuesday,2024-06-25,9:00 AM,104 °F,36 °F,9 %,WNW,3 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 09:00:00
2024-06-25 09:33:16,21.200606,39.901281,High,1.16,Resting,Rainy,37,60,Completed,Low,Low,0,Heatstroke,Youth,Saudi,Bus,0,27,No,Unruly Behavior,Positive,Experienced,4,2.0,Transport Delay,60,No,1,4,6,25,9,1,2024-06-25,Tuesday,2024-06-25,10:00 AM,104 °F,34 °F,9 %,NW,7 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 10:00:00
2024-06-25 10:17:34,21.325793,39.838464,High,1.41,Sa’i,Cloudy,35,60,Started,High,Low,2,Fainting,Youth,Indonesian,Train,86,25,Yes,Security Breach,Positive,First-Time,5,2.0,Crowd Congestion,20,No,4,3,6,25,10,1,2024-06-25,Tuesday,2024-06-25,10:00 AM,104 °F,34 °F,9 %,NW,7 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 10:00:00
2024-06-25 10:28:06,21.351396,39.951035,High,0.32,Resting,Clear,45,79,Completed,High,Medium,0,Injured,Youth,Saudi,Car,5,7,No,Theft,Negative,Experienced,6,2.24,Medical Emergency,117,Yes,1,4,6,25,10,1,2024-06-25,Tuesday,2024-06-25,10:00 AM,104 °F,34 °F,9 %,NW,7 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 10:00:00
2024-06-25 10:33:26,21.30264,39.801637,High,1.06,Sa’i,Rainy,32,70,Started,High,Medium,0,Normal,Youth,Indonesian,Bus,39,30,Yes,Unruly Behavior,Neutral,Experienced,10,2.0,Religious Activity,57,Yes,4,4,6,25,10,1,2024-06-25,Tuesday,2024-06-25,11:00 AM,106 °F,32 °F,8 %,ENE,6 mph,0 mph,27.59 in,0.0 in,Fair,2024-06-25 11:00:00
2024-06-25 13:04:04,21.23278,39.877679,High,1.73,Sa’i,Rainy,36,69,Completed,High,Low,25,Dehydration,Youth,Egyptian,Walking,50,29,Yes,Security Breach,Positive,Experienced,3,2.34,Medical Emergency,32,No,4,5,6,25,13,1,2024-06-25,Tuesday,2024-06-25,1:00 PM,113 °F,32 °F,6 %,W,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 13:00:00
2024-06-25 13:09:39,21.326141,39.914547,High,0.73,Tawaf,Rainy,40,61,Completed,Medium,High,35,Normal,Youth,Other,Car,90,27,Yes,Theft,Positive,First-Time,10,2.0,Transport Delay,106,No,3,3,6,25,13,1,2024-06-25,Tuesday,2024-06-25,1:00 PM,113 °F,32 °F,6 %,W,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 13:00:00
2024-06-25 13:18:17,21.266957,39.915253,High,0.44,Sa’i,Rainy,42,67,Started,Low,Medium,3,Normal,Youth,Saudi,Train,84,25,No,Unruly Behavior,Positive,First-Time,6,1.18,Transport Delay,80,Yes,3,4,6,25,13,1,2024-06-25,Tuesday,2024-06-25,1:00 PM,113 °F,32 °F,6 %,W,2 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 13:00:00
2024-06-25 13:42:15,21.209513,39.849416,High,0.45,Walking,Rainy,37,76,Started,Low,High,52,Injured,Youth,Egyptian,Walking,36,28,No,Unruly Behavior,Negative,Experienced,8,1.61,Crowd Congestion,28,No,2,1,6,25,13,1,2024-06-25,Tuesday,2024-06-25,2:00 PM,111 °F,27 °F,5 %,NNE,7 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 14:00:00
2024-06-25 14:12:54,21.214603,39.94301,High,1.42,Tawaf,Cloudy,34,61,Started,Low,High,32,Fainting,Youth,Egyptian,Bus,116,17,Yes,Unruly Behavior,Positive,Experienced,6,1.83,Religious Activity,83,Yes,5,5,6,25,14,1,2024-06-25,Tuesday,2024-06-25,2:00 PM,111 °F,27 °F,5 %,NNE,7 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 14:00:00
2024-06-25 14:14:36,21.292254,39.888245,High,0.49,Sa’i,Cloudy,45,92,In Progress,Low,High,73,Heatstroke,Youth,Saudi,Walking,90,26,Yes,Unruly Behavior,Neutral,First-Time,1,1.0,Medical Emergency,35,Yes,2,3,6,25,14,1,2024-06-25,Tuesday,2024-06-25,2:00 PM,111 °F,27 °F,5 %,NNE,7 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 14:00:00
2024-06-25 16:22:28,21.237344,39.962864,High,0.1,Tawaf,Clear,40,72,Started,Medium,Medium,48,Dehydration,Youth,Other,Walking,28,12,No,Lost Item,Positive,Experienced,1,1.0,Medical Emergency,75,No,2,2,6,25,16,1,2024-06-25,Tuesday,2024-06-25,4:00 PM,113 °F,30 °F,6 %,SE,3 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-25 16:00:00
2024-06-25 17:22:02,21.213071,39.828738,High,1.75,Walking,Rainy,36,60,Completed,Low,Medium,35,Dehydration,Youth,Other,Train,50,14,No,Medical Emergency,Positive,Experienced,7,2.0,Religious Activity,79,Yes,5,3,6,25,17,1,2024-06-25,Tuesday,2024-06-25,5:00 PM,111 °F,23 °F,5 %,NW,9 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-25 17:00:00
2024-06-25 17:58:20,21.349918,39.960341,High,1.68,Sa’i,Cloudy,33,79,Started,Low,High,16,Fainting,Youth,Indian,Train,0,23,Yes,Security Breach,Neutral,First-Time,3,2.0,Transport Delay,26,Yes,4,4,6,25,17,1,2024-06-25,Tuesday,2024-06-25,6:00 PM,111 °F,28 °F,6 %,N,7 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-25 18:00:00
2024-06-25 18:24:25,21.383846,39.906177,High,1.75,Walking,Clear,37,80,Started,Low,Medium,0,Heatstroke,Youth,Saudi,Walking,0,20,No,Lost Item,Neutral,First-Time,3,2.0,Crowd Congestion,71,No,4,4,6,25,18,1,2024-06-25,Tuesday,2024-06-25,6:00 PM,111 °F,28 °F,6 %,N,7 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-25 18:00:00
2024-06-25 18:54:56,21.275208,39.967796,High,0.58,Prayer,Rainy,45,88,In Progress,Medium,Medium,46,Fainting,Youth,Indian,Walking,89,25,Yes,Theft,Negative,Experienced,2,2.49,Transport Delay,88,No,3,2,6,25,18,1,2024-06-25,Tuesday,2024-06-25,7:00 PM,108 °F,25 °F,5 %,NNW,9 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-25 19:00:00
2024-06-25 19:20:36,21.232796,39.916479,High,0.1,Sa’i,Rainy,36,78,Completed,Medium,High,45,Injured,Youth,Other,Walking,90,26,No,Medical Emergency,Negative,Experienced,0,0.79,Religious Activity,52,Yes,2,1,6,25,19,1,2024-06-25,Tuesday,2024-06-25,7:00 PM,108 °F,25 °F,5 %,NNW,9 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-25 19:00:00
2024-06-25 19:36:15,21.24428,39.907368,High,0.53,Resting,Cloudy,41,89,In Progress,Low,Low,72,Normal,Youth,Indian,Train,90,18,No,Theft,Neutral,Experienced,7,1.0,Religious Activity,50,Yes,4,1,6,25,19,1,2024-06-25,Tuesday,2024-06-25,8:00 PM,106 °F,34 °F,8 %,N,10 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 20:00:00
2024-06-25 19:41:25,21.201804,39.853195,High,1.2,Walking,Rainy,45,61,In Progress,Low,Low,9,Injured,Youth,Other,Train,43,20,No,Unruly Behavior,Neutral,Experienced,0,1.22,Transport Delay,118,No,2,3,6,25,19,1,2024-06-25,Tuesday,2024-06-25,8:00 PM,106 °F,34 °F,8 %,N,10 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 20:00:00
2024-06-25 19:44:36,21.27516,39.982839,High,0.79,Tawaf,Rainy,45,69,In Progress,Low,Low,12,Dehydration,Youth,Other,Car,0,12,No,Medical Emergency,Neutral,First-Time,10,2.0,Medical Emergency,25,Yes,2,4,6,25,19,1,2024-06-25,Tuesday,2024-06-25,8:00 PM,106 °F,34 °F,8 %,N,10 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 20:00:00
2024-06-25 20:20:47,21.256164,39.968901,High,1.38,Resting,Clear,41,60,Completed,High,High,39,Normal,Youth,Pakistani,Bus,22,24,No,Unruly Behavior,Negative,Experienced,0,1.97,Medical Emergency,11,Yes,4,4,6,25,20,1,2024-06-25,Tuesday,2024-06-25,8:00 PM,106 °F,34 °F,8 %,N,10 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-25 20:00:00
2024-06-25 21:57:01,21.309063,39.89351,High,0.98,Resting,Cloudy,35,88,Started,Medium,Medium,46,Dehydration,Youth,Saudi,Car,90,21,Yes,Lost Item,Positive,First-Time,2,1.0,Medical Emergency,32,Yes,5,2,6,25,21,1,2024-06-25,Tuesday,2024-06-25,10:00 PM,100 °F,28 °F,8 %,N,8 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 22:00:00
2024-06-25 22:54:23,21.339238,39.923924,High,0.3,Walking,Rainy,38,68,Completed,Medium,Medium,36,Dehydration,Youth,Other,Car,118,23,No,Security Breach,Neutral,First-Time,9,1.36,Crowd Congestion,34,No,3,2,6,25,22,1,2024-06-25,Tuesday,2024-06-25,11:00 PM,97 °F,32 °F,10 %,N,7 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 23:00:00
2024-06-25 22:57:57,21.317239,39.927586,High,1.43,Prayer,Rainy,36,65,Started,Medium,Low,13,Fainting,Youth,Indian,Train,24,21,Yes,Security Breach,Neutral,Experienced,5,2.46,Religious Activity,48,No,1,4,6,25,22,1,2024-06-25,Tuesday,2024-06-25,11:00 PM,97 °F,32 °F,10 %,N,7 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 23:00:00
2024-06-25 23:18:44,21.335389,39.823004,High,1.59,Prayer,Rainy,40,73,Started,Low,Low,0,Normal,Youth,Indian,Train,16,11,Yes,Unruly Behavior,Negative,First-Time,8,2.07,Religious Activity,94,Yes,4,3,6,25,23,1,2024-06-25,Tuesday,2024-06-25,11:00 PM,97 °F,32 °F,10 %,N,7 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-25 23:00:00
2024-06-26 00:35:26,21.393851,39.900517,High,1.25,Sa’i,Clear,30,80,In Progress,High,Medium,33,Normal,Youth,Other,Bus,33,23,No,Lost Item,Positive,Experienced,7,1.78,Medical Emergency,55,Yes,5,2,6,26,0,1,2024-06-26,Wednesday,2024-06-26,1:00 AM,93 °F,28 °F,10 %,N,3 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 01:00:00
2024-06-26 00:51:51,21.378989,39.887918,High,1.58,Walking,Clear,42,60,In Progress,High,High,14,Normal,Youth,Saudi,Train,0,23,Yes,Theft,Positive,Experienced,1,2.01,Crowd Congestion,98,Yes,2,5,6,26,0,1,2024-06-26,Wednesday,2024-06-26,1:00 AM,93 °F,28 °F,10 %,N,3 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 01:00:00
2024-06-26 01:40:46,21.294323,39.975362,High,1.57,Tawaf,Clear,31,60,In Progress,Low,Medium,14,Normal,Youth,Indonesian,Car,96,16,No,Lost Item,Positive,First-Time,2,2.0,Crowd Congestion,46,Yes,1,3,6,26,1,1,2024-06-26,Wednesday,2024-06-26,2:00 AM,88 °F,32 °F,14 %,W,3 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 02:00:00
2024-06-26 02:40:11,21.323832,39.921194,High,0.24,Prayer,Rainy,43,77,Started,High,High,57,Normal,Youth,Pakistani,Car,90,15,Yes,Security Breach,Negative,Experienced,8,0.65,Religious Activity,102,No,1,5,6,26,2,1,2024-06-26,Wednesday,2024-06-26,3:00 AM,90 °F,30 °F,12 %,SW,2 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-26 03:00:00
2024-06-26 03:08:58,21.256296,39.806559,High,0.35,Sa’i,Cloudy,37,60,Started,High,Medium,36,Normal,Youth,Indonesian,Car,65,14,No,Medical Emergency,Positive,First-Time,1,1.39,Religious Activity,91,Yes,1,2,6,26,3,1,2024-06-26,Wednesday,2024-06-26,3:00 AM,90 °F,30 °F,12 %,SW,2 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-26 03:00:00
2024-06-26 04:08:16,21.280051,39.901277,High,0.42,Walking,Rainy,38,96,Started,Medium,Medium,20,Dehydration,Youth,Egyptian,Car,78,16,Yes,Unruly Behavior,Positive,First-Time,6,1.0,Transport Delay,81,No,5,2,6,26,4,1,2024-06-26,Wednesday,2024-06-26,4:00 AM,86 °F,28 °F,12 %,W,3 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 04:00:00
2024-06-26 04:33:42,21.319862,39.925727,High,0.42,Prayer,Rainy,39,61,Completed,High,Low,29,Injured,Youth,Indian,Walking,75,10,Yes,Medical Emergency,Positive,Experienced,2,1.09,Crowd Congestion,22,No,5,3,6,26,4,1,2024-06-26,Wednesday,2024-06-26,5:00 AM,86 °F,27 °F,12 %,W,5 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 05:00:00
2024-06-26 04:36:08,21.239437,39.891661,High,0.69,Tawaf,Rainy,41,97,In Progress,High,Medium,60,Dehydration,Youth,Saudi,Bus,23,22,Yes,Unruly Behavior,Neutral,First-Time,1,1.0,Transport Delay,108,No,5,2,6,26,4,1,2024-06-26,Wednesday,2024-06-26,5:00 AM,86 °F,27 °F,12 %,W,5 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 05:00:00
2024-06-26 04:42:12,21.292418,39.900333,High,1.43,Tawaf,Clear,40,85,Started,High,Low,49,Normal,Youth,Pakistani,Car,8,26,No,Security Breach,Neutral,Experienced,10,1.18,Medical Emergency,32,Yes,1,4,6,26,4,1,2024-06-26,Wednesday,2024-06-26,5:00 AM,86 °F,27 °F,12 %,W,5 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 05:00:00
2024-06-26 04:54:53,21.359276,39.894067,High,0.81,Sa’i,Clear,33,73,Started,High,Medium,4,Normal,Youth,Other,Car,56,30,Yes,Lost Item,Negative,First-Time,2,2.0,Medical Emergency,107,Yes,2,1,6,26,4,1,2024-06-26,Wednesday,2024-06-26,5:00 AM,86 °F,27 °F,12 %,W,5 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 05:00:00
2024-06-26 06:03:46,21.293311,39.962592,High,1.11,Prayer,Clear,41,60,In Progress,Low,Medium,7,Heatstroke,Youth,Saudi,Bus,74,23,Yes,Security Breach,Negative,Experienced,0,2.0,Medical Emergency,20,No,5,3,6,26,6,1,2024-06-26,Wednesday,2024-06-26,6:00 AM,86 °F,28 °F,12 %,W,5 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 06:00:00
2024-06-26 07:18:01,21.372781,39.957102,High,1.09,Prayer,Clear,30,96,In Progress,Low,Medium,23,Injured,Youth,Saudi,Car,90,6,No,Lost Item,Negative,Experienced,10,1.0,Medical Emergency,60,Yes,1,2,6,26,7,1,2024-06-26,Wednesday,2024-06-26,7:00 AM,91 °F,34 °F,13 %,WNW,5 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 07:00:00
2024-06-26 07:41:39,21.33172,39.888864,High,0.93,Walking,Clear,37,60,Started,High,High,22,Fainting,Youth,Pakistani,Bus,49,20,No,Security Breach,Neutral,Experienced,8,2.0,Crowd Congestion,65,No,3,4,6,26,7,1,2024-06-26,Wednesday,2024-06-26,8:00 AM,97 °F,30 °F,10 %,NW,7 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 08:00:00
2024-06-26 08:43:41,21.291761,39.913815,High,1.35,Tawaf,Rainy,36,72,Completed,High,Medium,13,Heatstroke,Youth,Indonesian,Bus,119,14,No,Unruly Behavior,Positive,First-Time,3,0.67,Religious Activity,88,Yes,5,3,6,26,8,1,2024-06-26,Wednesday,2024-06-26,9:00 AM,100 °F,32 °F,9 %,NNW,8 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 09:00:00
2024-06-26 10:02:18,21.246261,39.806388,High,0.52,Tawaf,Rainy,38,64,In Progress,Medium,Low,0,Fainting,Youth,Indian,Train,66,9,No,Unruly Behavior,Positive,Experienced,4,2.0,Medical Emergency,87,Yes,3,4,6,26,10,1,2024-06-26,Wednesday,2024-06-26,10:00 AM,104 °F,28 °F,7 %,NNW,10 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 10:00:00
2024-06-26 10:07:40,21.295896,39.963408,High,0.71,Walking,Cloudy,37,88,Completed,Low,Medium,66,Normal,Youth,Other,Walking,60,24,Yes,Unruly Behavior,Neutral,First-Time,9,1.0,Crowd Congestion,15,Yes,1,2,6,26,10,1,2024-06-26,Wednesday,2024-06-26,10:00 AM,104 °F,28 °F,7 %,NNW,10 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 10:00:00
2024-06-26 11:05:33,21.357769,39.900501,High,0.37,Sa’i,Clear,39,64,Started,High,Low,47,Fainting,Youth,Pakistani,Car,73,7,No,Unruly Behavior,Positive,First-Time,2,1.28,Religious Activity,37,No,5,4,6,26,11,1,2024-06-26,Wednesday,2024-06-26,11:00 AM,106 °F,28 °F,7 %,NNW,9 mph,0 mph,27.56 in,0.0 in,Fair,2024-06-26 11:00:00
2024-06-26 12:21:46,21.244799,39.904336,High,1.11,Tawaf,Cloudy,38,63,Completed,Medium,High,38,Heatstroke,Youth,Indian,Walking,82,27,No,Theft,Neutral,First-Time,10,2.11,Crowd Congestion,42,Yes,2,5,6,26,12,1,2024-06-26,Wednesday,2024-06-26,12:00 PM,108 °F,27 °F,6 %,N,12 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 12:00:00
2024-06-26 13:12:49,21.327721,39.855907,High,0.1,Prayer,Rainy,32,79,Started,Medium,Medium,79,Normal,Youth,Pakistani,Car,73,18,Yes,Medical Emergency,Negative,First-Time,8,1.0,Transport Delay,29,No,4,5,6,26,13,1,2024-06-26,Wednesday,2024-06-26,1:00 PM,109 °F,30 °F,6 %,WNW,9 mph,0 mph,27.53 in,0.0 in,Fair,2024-06-26 13:00:00
2024-06-26 14:45:05,21.223063,39.909917,High,0.23,Prayer,Cloudy,37,80,Completed,Low,Low,32,Heatstroke,Youth,Indonesian,Walking,37,16,Yes,Security Breach,Positive,Experienced,2,1.24,Crowd Congestion,80,Yes,2,5,6,26,14,1,2024-06-26,Wednesday,2024-06-26,3:00 PM,111 °F,27 °F,5 %,NW,14 mph,0 mph,27.50 in,0.0 in,Fair,2024-06-26 15:00:00
